Price,Apartment type,Metro station,Minutes to metro,Region,Number of rooms,Area,Living area,Kitchen area,Floor,Number of floors,Renovation
12055650.0,New building,Депо,19.0,Moscow,2.0,67.35,36.2,12.2,9.0,11,Cosmetic
7450000.0,New building,Котельники,17.0,Moscow region,1.0,39.5,22.1,4.5,6.0,17,Cosmetic
12501900.0,New building,Депо,19.0,Moscow,3.0,71.85,38.5,12.6,11.0,11,Cosmetic
10192110.0,New building,Депо,19.0,Moscow,2.0,56.31,30.6,11.3,11.0,11,Cosmetic
9049320.0,New building,Депо,19.0,Moscow,1.0,46.17,25.5,10.5,5.0,11,Cosmetic
12364800.0,New building,Депо,19.0,Moscow,2.0,67.2,36.1,12.2,19.0,11,Cosmetic
10361040.0,New building,Депо,19.0,Moscow,2.0,56.31,30.6,11.3,3.0,11,Cosmetic
11393350.0,New building,Депо,19.0,Moscow,2.0,63.65,34.3,11.9,3.0,11,Cosmetic
10827710.0,New building,Депо,19.0,Moscow,2.0,60.49,32.7,11.6,5.0,11,Cosmetic
10361040.0,New building,Депо,19.0,Moscow,2.0,56.31,30.6,11.3,7.0,11,Cosmetic
11520650.0,New building,Депо,19.0,Moscow,2.0,63.65,34.3,11.9,11.0,11,Cosmetic
9200000.0,New building,Котельники,26.0,Moscow region,2.0,57.0,30.0,12.0,11.0,17,Cosmetic
7466296.0,New building,Красногвардейская,11.0,Moscow region,3.0,58.3,38.1,4.7,4.0,20,Cosmetic
5173744.0,New building,Красногвардейская,11.0,Moscow region,1.0,33.94,16.1,10.6,9.0,20,Cosmetic
6660510.0,New building,Котельники,9.0,Moscow region,1.0,41.89,23.3,10.1,8.0,17,Cosmetic
6576730.0,New building,Котельники,9.0,Moscow region,1.0,41.89,23.3,10.1,8.0,17,Cosmetic
5797672.0,New building,Жулебино,14.0,Moscow region,2.0,37.53,24.8,4.5,16.0,14,Cosmetic
5039063.0,New building,Жулебино,14.0,Moscow region,2.0,33.99,10.5,4.2,8.0,14,Cosmetic
4256140.0,New building,Красногвардейская,11.0,Moscow region,0.0,25.04,16.2,8.7,13.0,20,Cosmetic
5305061.0,New building,Красногвардейская,16.0,Moscow region,2.0,33.81,19.8,6.0,14.0,20,Cosmetic
5656411.0,New building,Красногвардейская,16.0,Moscow region,2.0,39.71,27.1,4.1,3.0,20,Cosmetic
7777530.0,New building,Красногвардейская,16.0,Moscow region,3.0,52.76,35.0,5.7,2.0,20,Cosmetic
7803520.0,New building,Депо,13.0,Moscow,1.0,35.6,10.2,16.9,13.0,11,Cosmetic
6224433.0,New building,Жулебино,14.0,Moscow region,2.0,42.12,26.1,7.7,14.0,14,Cosmetic
7101928.0,New building,Красногвардейская,11.0,Moscow region,2.0,51.47,27.5,10.1,12.0,20,Cosmetic
4400000.0,New building,Жулебино,8.0,Moscow region,0.0,21.22,12.9,8.4,7.0,14,Cosmetic
2849703.0,New building,Красногвардейская,14.0,Moscow region,0.0,23.69,14.1,8.6,13.0,20,Cosmetic
5800000.0,New building,Котельники,40.0,Moscow region,2.0,52.0,27.0,19.0,10.0,17,Cosmetic
12000000.0,New building,Москворечье,10.0,Moscow,2.0,46.5,25.6,26.0,7.0,30,Cosmetic
5728459.0,New building,Красногвардейская,11.0,Moscow region,2.0,35.97,27.2,9.6,12.0,20,Cosmetic
5980934.0,New building,Красногвардейская,16.0,Moscow region,2.0,42.25,27.9,6.1,11.0,20,Cosmetic
6871993.0,New building,Котельники,8.0,Moscow region,2.0,56.13,32.0,5.0,12.0,17,Cosmetic
5371695.0,New building,Котельники,8.0,Moscow region,1.0,43.94,17.6,11.8,12.0,17,Cosmetic
4262862.0,New building,Котельники,8.0,Moscow region,0.0,31.13,12.5,5.0,12.0,17,Cosmetic
4746311.0,New building,Котельники,8.0,Moscow region,0.0,31.44,12.8,5.0,6.0,17,Cosmetic
5361073.0,New building,Красногвардейская,11.0,Moscow region,2.0,34.54,19.8,6.0,6.0,20,Cosmetic
6474030.0,New building,Красногвардейская,12.0,Moscow region,2.0,44.44,27.3,5.0,3.0,20,Cosmetic
7830381.0,New building,Красногвардейская,11.0,Moscow region,2.0,58.64,36.4,6.6,8.0,20,Cosmetic
6866191.0,New building,Котельники,8.0,Moscow region,2.0,56.05,32.0,5.0,12.0,17,Cosmetic
6708656.0,New building,Котельники,8.0,Moscow region,2.0,54.31,32.3,5.0,9.0,17,Cosmetic
6683038.0,New building,Котельники,8.0,Moscow region,2.0,54.5,32.5,5.0,6.0,17,Cosmetic
6683038.0,New building,Котельники,8.0,Moscow region,2.0,54.5,32.5,5.0,6.0,17,Cosmetic
6658750.0,New building,Котельники,8.0,Moscow region,2.0,55.13,32.3,5.0,9.0,17,Cosmetic
6471542.0,New building,Котельники,8.0,Moscow region,2.0,54.77,32.8,5.0,1.0,17,Cosmetic
5385970.0,New building,Котельники,8.0,Moscow region,1.0,43.94,17.6,11.8,12.0,17,Cosmetic
5867957.0,New building,Котельники,8.0,Moscow region,1.0,44.29,17.6,12.6,2.0,17,Cosmetic
5867957.0,New building,Котельники,8.0,Moscow region,1.0,44.29,17.6,12.6,2.0,17,Cosmetic
5866230.0,New building,Котельники,8.0,Moscow region,1.0,44.29,17.6,12.6,2.0,17,Cosmetic
5866230.0,New building,Котельники,8.0,Moscow region,1.0,44.29,17.6,12.6,2.0,17,Cosmetic
4287602.0,New building,Котельники,8.0,Moscow region,0.0,31.22,12.5,5.0,12.0,17,Cosmetic
4316965.0,New building,Котельники,8.0,Moscow region,0.0,31.22,12.5,5.0,12.0,17,Cosmetic
4300218.0,New building,Котельники,8.0,Moscow region,0.0,31.22,12.5,5.0,12.0,17,Cosmetic
4275526.0,New building,Котельники,8.0,Moscow region,0.0,31.13,12.5,5.0,12.0,17,Cosmetic
4291621.0,New building,Котельники,8.0,Moscow region,0.0,31.22,12.5,5.0,12.0,17,Cosmetic
4291621.0,New building,Котельники,8.0,Moscow region,0.0,31.22,12.5,5.0,12.0,17,Cosmetic
4766268.0,New building,Котельники,8.0,Moscow region,0.0,31.67,12.9,5.0,6.0,17,Cosmetic
4766268.0,New building,Котельники,8.0,Moscow region,0.0,31.67,12.9,5.0,6.0,17,Cosmetic
4780234.0,New building,Котельники,8.0,Moscow region,0.0,31.67,12.9,5.0,6.0,17,Cosmetic
4289529.0,New building,Котельники,8.0,Moscow region,0.0,31.11,12.4,5.0,12.0,17,Cosmetic
4289529.0,New building,Котельники,8.0,Moscow region,0.0,31.11,12.4,5.0,12.0,17,Cosmetic
4776426.0,New building,Котельники,8.0,Moscow region,0.0,31.88,13.0,5.0,2.0,17,Cosmetic
4776426.0,New building,Котельники,8.0,Moscow region,0.0,31.88,13.0,5.0,2.0,17,Cosmetic
4776426.0,New building,Котельники,8.0,Moscow region,0.0,31.88,13.0,5.0,2.0,17,Cosmetic
4279532.0,New building,Котельники,8.0,Moscow region,0.0,31.13,12.5,5.0,12.0,17,Cosmetic
4753033.0,New building,Котельники,8.0,Moscow region,0.0,31.58,12.9,5.0,6.0,17,Cosmetic
4766178.0,New building,Котельники,8.0,Moscow region,0.0,31.81,13.0,5.0,2.0,17,Cosmetic
4260186.0,New building,Котельники,8.0,Moscow region,0.0,31.11,12.4,5.0,12.0,17,Cosmetic
4276845.0,New building,Котельники,8.0,Moscow region,0.0,31.11,12.4,5.0,12.0,17,Cosmetic
4763250.0,New building,Котельники,8.0,Moscow region,0.0,31.79,13.0,5.0,2.0,17,Cosmetic
4754466.0,New building,Котельники,8.0,Moscow region,0.0,31.73,12.9,5.0,2.0,17,Cosmetic
4732446.0,New building,Котельники,8.0,Moscow region,0.0,31.44,12.8,5.0,6.0,17,Cosmetic
4732446.0,New building,Котельники,8.0,Moscow region,0.0,31.44,12.8,5.0,6.0,17,Cosmetic
4706610.0,New building,Котельники,8.0,Moscow region,0.0,31.58,12.9,5.0,6.0,17,Cosmetic
4702881.0,New building,Котельники,8.0,Moscow region,0.0,31.79,13.0,5.0,2.0,17,Cosmetic
8323280.0,New building,Депо,13.0,Moscow,1.0,35.6,10.1,17.0,7.0,11,Cosmetic
10186260.0,New building,Депо,13.0,Moscow,2.0,47.4,22.8,15.3,22.0,11,Cosmetic
8579600.0,New building,Братиславская,5.0,Moscow,1.0,35.6,10.1,16.4,13.0,16,Cosmetic
9472320.0,New building,Братиславская,5.0,Moscow,1.0,42.9,15.9,16.6,25.0,16,Cosmetic
9403680.0,New building,Братиславская,5.0,Moscow,1.0,42.9,15.9,16.6,8.0,16,Cosmetic
6200000.0,New building,Бульвар Дмитрия Донского,15.0,Moscow region,1.0,46.3,19.2,13.8,8.0,18,Cosmetic
11500000.0,New building,Царицыно,3.0,Moscow,2.0,63.25,33.9,11.4,8.0,13,Cosmetic
6300000.0,New building,Бульвар Дмитрия Донского,15.0,Moscow region,2.0,47.4,26.1,8.1,8.0,18,Cosmetic
8600000.0,New building,Домодедовская,15.0,Moscow region,2.0,51.9,28.4,10.8,14.0,15,Cosmetic
7150000.0,New building,Котельники,17.0,Moscow region,1.0,35.7,20.2,17.0,25.0,17,Cosmetic
10468480.0,New building,Депо,19.0,Moscow,2.0,59.48,28.0,12.3,3.0,11,Cosmetic
9217850.0,New building,Зябликово,9.0,Moscow region,2.0,58.9,31.3,11.1,8.0,14,Cosmetic
7590859.0,New building,Красногвардейская,11.0,Moscow region,3.0,61.04,35.4,5.8,11.0,20,Cosmetic
5427364.0,New building,Красногвардейская,12.0,Moscow region,2.0,33.88,19.8,6.0,7.0,20,Cosmetic
4378911.0,New building,Красногвардейская,11.0,Moscow region,0.0,25.04,16.2,8.7,11.0,20,Cosmetic
11500000.0,New building,Домодедовская,15.0,Moscow region,3.0,86.78,53.0,13.0,7.0,15,Cosmetic
6912960.0,New building,Котельники,9.0,Moscow region,1.0,36.48,14.3,9.4,9.0,17,Cosmetic
5235800.0,New building,Жулебино,8.0,Moscow region,0.0,29.5,17.0,9.1,2.0,14,Cosmetic
5235800.0,New building,Жулебино,8.0,Moscow region,0.0,28.7,16.6,9.0,4.0,14,Cosmetic
5107200.0,New building,Жулебино,8.0,Moscow region,0.0,27.6,16.1,8.9,6.0,14,Cosmetic
5172280.0,New building,Жулебино,8.0,Moscow region,0.0,28.0,16.3,9.0,8.0,14,Cosmetic
6198210.0,New building,Жулебино,8.0,Moscow region,1.0,35.1,19.9,9.5,21.0,14,Cosmetic
5882500.0,New building,Жулебино,8.0,Moscow region,1.0,34.0,19.3,9.5,12.0,14,Cosmetic
5980000.0,New building,Жулебино,8.0,Moscow region,1.0,34.0,19.3,9.5,21.0,14,Cosmetic
6739560.0,New building,Жулебино,8.0,Moscow region,1.0,36.1,20.4,9.6,22.0,14,Cosmetic
6531660.0,New building,Жулебино,8.0,Moscow region,1.0,34.6,19.6,9.5,22.0,14,Cosmetic
6215540.0,New building,Жулебино,8.0,Moscow region,1.0,35.7,20.2,9.6,22.0,14,Cosmetic
6708100.0,New building,Жулебино,8.0,Moscow region,1.0,38.6,21.6,9.8,2.0,14,Cosmetic
5107200.0,New building,Жулебино,8.0,Moscow region,0.0,27.6,16.1,8.9,15.0,14,Cosmetic
11150000.0,New building,Царицыно,18.0,Moscow,2.0,55.8,29.4,10.7,16.0,13,Cosmetic
6559120.0,New building,Зябликово,9.0,Moscow region,1.0,32.6,13.8,8.3,2.0,14,Cosmetic
6416000.0,New building,Зябликово,9.0,Moscow region,1.0,32.0,13.8,8.3,5.0,14,Cosmetic
6559120.0,New building,Зябликово,9.0,Moscow region,1.0,32.6,14.4,8.3,7.0,14,Cosmetic
7823100.0,New building,Зябликово,9.0,Moscow region,2.0,53.4,27.0,11.0,10.0,14,Cosmetic
7077000.0,New building,Зябликово,9.0,Moscow region,1.0,35.0,14.0,10.0,7.0,14,Cosmetic
7224240.0,New building,Зябликово,9.0,Moscow region,1.0,37.2,16.5,10.0,7.0,14,Cosmetic
6952080.0,New building,Зябликово,9.0,Moscow region,1.0,34.9,14.8,7.6,2.0,14,Cosmetic
10692500.0,New building,Зябликово,9.0,Moscow region,2.0,65.0,33.5,13.5,6.0,14,Cosmetic
7091680.0,New building,Зябликово,9.0,Moscow region,1.0,34.9,14.8,7.6,6.0,14,Cosmetic
6745680.0,New building,Зябликово,9.0,Moscow region,1.0,32.4,15.5,7.7,6.0,14,Cosmetic
9574800.0,New building,Зябликово,9.0,Moscow region,2.0,60.6,31.9,11.4,2.0,14,Cosmetic
9492300.0,New building,Зябликово,9.0,Moscow region,2.0,59.7,31.4,11.0,6.0,14,Cosmetic
7592620.0,New building,Зябликово,9.0,Moscow region,1.0,38.6,16.0,10.7,7.0,14,Cosmetic
9696000.0,New building,Зябликово,9.0,Moscow region,2.0,60.6,31.9,11.4,8.0,14,Cosmetic
10317558.0,New building,Зябликово,9.0,Moscow region,2.0,60.2,33.8,11.7,10.0,14,Cosmetic
5410860.0,New building,Зябликово,9.0,Moscow region,1.0,27.3,11.4,5.8,10.0,14,Cosmetic
7952000.0,New building,Зябликово,9.0,Moscow region,2.0,44.8,23.8,7.1,3.0,14,Cosmetic
9435700.0,New building,Зябликово,9.0,Moscow region,2.0,60.1,30.7,11.6,14.0,14,Cosmetic
11659616.0,New building,Зябликово,9.0,Moscow region,2.0,60.4,33.8,11.6,5.0,14,Cosmetic
11689816.0,New building,Зябликово,9.0,Moscow region,2.0,60.4,33.8,11.6,8.0,14,Cosmetic
5754658.0,New building,Красногвардейская,16.0,Moscow region,2.0,37.74,26.1,2.9,4.0,20,Cosmetic
5831974.0,New building,Жулебино,14.0,Moscow region,2.0,37.53,24.8,4.5,16.0,14,Cosmetic
5627389.0,New building,Жулебино,14.0,Moscow region,2.0,36.36,25.0,3.3,4.0,14,Cosmetic
5790910.0,New building,Красногвардейская,12.0,Moscow region,1.0,36.44,11.5,12.5,3.0,20,Cosmetic
5043841.0,New building,Красногвардейская,12.0,Moscow region,0.0,29.65,18.2,9.1,3.0,20,Cosmetic
5030854.0,New building,Красногвардейская,12.0,Moscow region,0.0,29.65,18.2,9.1,3.0,20,Cosmetic
7441268.0,New building,Красногвардейская,11.0,Moscow region,3.0,61.0,35.4,5.8,3.0,20,Cosmetic
5142700.0,New building,Красногвардейская,11.0,Moscow region,2.0,33.87,19.8,6.0,14.0,20,Cosmetic
8420382.0,New building,Красногвардейская,12.0,Moscow region,2.0,54.83,29.0,13.6,3.0,20,Cosmetic
5284125.0,New building,Красногвардейская,12.0,Moscow region,0.0,29.65,18.2,9.1,3.0,20,Cosmetic
5238612.0,New building,Красногвардейская,12.0,Moscow region,0.0,29.65,18.2,9.1,3.0,20,Cosmetic
5952511.0,New building,Котельники,8.0,Moscow region,1.0,43.94,17.6,11.8,11.0,17,Cosmetic
6500000.0,New building,Котельники,17.0,Moscow region,1.0,40.0,16.8,11.6,2.0,17,Cosmetic
17000000.0,New building,Царицыно,10.0,Moscow,3.0,91.0,54.0,11.3,12.0,13,Cosmetic
4036507.0,New building,Красногвардейская,16.0,Moscow region,0.0,21.31,10.7,3.8,11.0,20,Cosmetic
5318002.0,New building,Красногвардейская,16.0,Moscow region,2.0,39.71,27.1,4.1,4.0,20,Cosmetic
7609293.0,New building,Красногвардейская,11.0,Moscow region,2.0,54.04,31.9,6.4,10.0,20,Cosmetic
9249781.0,New building,Красногвардейская,11.0,Moscow region,4.0,75.21,50.4,4.7,12.0,20,Cosmetic
5056127.0,New building,Красногвардейская,16.0,Moscow region,2.0,33.84,23.7,2.6,6.0,20,Cosmetic
6682842.0,New building,Красногвардейская,11.0,Moscow region,2.0,49.13,20.7,9.5,5.0,20,Cosmetic
4846041.0,New building,Красногвардейская,11.0,Moscow region,2.0,33.5,19.9,5.4,9.0,20,Cosmetic
5952511.0,New building,Котельники,8.0,Moscow region,1.0,43.94,17.6,11.8,11.0,17,Cosmetic
4775985.0,New building,Котельники,8.0,Moscow region,0.0,31.33,12.6,5.0,10.0,17,Cosmetic
5017012.0,New building,Красногвардейская,16.0,Moscow region,2.0,35.61,24.3,3.3,3.0,20,Cosmetic
5938187.0,New building,Котельники,8.0,Moscow region,1.0,43.94,17.6,11.8,10.0,17,Cosmetic
5579040.0,New building,Депо,13.0,Moscow,0.0,19.7,9.4,5.1,4.0,11,Cosmetic
5010000.0,New building,Битца,12.0,Moscow region,1.0,19.9,12.2,8.3,2.0,9,Cosmetic
5845722.0,New building,Жулебино,14.0,Moscow region,2.0,38.19,24.8,4.5,10.0,14,Cosmetic
6950000.0,New building,Битца,12.0,Moscow region,1.0,39.8,22.3,14.7,3.0,9,Cosmetic
9200000.0,New building,Битца,12.0,Moscow region,2.0,53.9,29.4,14.4,5.0,9,Cosmetic
11270000.0,New building,Битца,12.0,Moscow region,2.0,83.0,44.1,20.9,1.0,9,Cosmetic
7757847.0,New building,Красногвардейская,11.0,Moscow region,3.0,61.66,35.4,5.8,4.0,20,Cosmetic
4757065.0,New building,Красногвардейская,11.0,Moscow region,2.0,33.5,19.9,5.4,14.0,20,Cosmetic
6800000.0,New building,Домодедовская,8.0,Moscow region,1.0,39.0,14.0,16.0,3.0,15,Cosmetic
7000000.0,New building,Красногвардейская,9.0,Moscow region,1.0,38.0,15.7,10.0,10.0,20,Cosmetic
20195726.0,New building,Каширская,4.0,Moscow,3.0,70.35,37.7,12.5,2.0,10,European-style renovation
21213733.0,New building,Каширская,4.0,Moscow,3.0,71.37,38.2,12.5,13.0,10,European-style renovation
20730958.0,New building,Каширская,4.0,Moscow,3.0,67.7,36.4,12.2,17.0,10,European-style renovation
21404404.0,New building,Каширская,4.0,Moscow,3.0,70.76,37.9,12.5,19.0,10,European-style renovation
20304035.0,New building,Каширская,4.0,Moscow,3.0,69.93,37.5,12.4,5.0,10,European-style renovation
20364734.0,New building,Каширская,4.0,Moscow,3.0,69.93,37.5,12.4,6.0,10,European-style renovation
18353223.0,New building,Каширская,3.0,Moscow,3.0,63.81,34.4,11.9,3.0,10,European-style renovation
18289663.0,New building,Каширская,3.0,Moscow,3.0,63.39,34.2,11.9,4.0,10,European-style renovation
20131480.0,New building,Каширская,3.0,Moscow,3.0,65.15,35.1,12.0,6.0,10,European-style renovation
23333979.0,New building,Каширская,3.0,Moscow,3.0,85.14,45.2,13.7,3.0,10,European-style renovation
23069508.0,New building,Каширская,3.0,Moscow,4.0,77.17,41.1,13.0,4.0,10,European-style renovation
20015122.0,New building,Каширская,3.0,Moscow,3.0,65.15,35.1,12.0,4.0,10,European-style renovation
23275912.0,New building,Каширская,3.0,Moscow,3.0,84.66,44.9,13.6,4.0,10,European-style renovation
20045503.0,New building,Каширская,3.0,Moscow,3.0,74.35,39.7,12.8,4.0,10,European-style renovation
19386908.0,New building,Каширская,3.0,Moscow,3.0,68.6,36.8,12.3,6.0,10,European-style renovation
17351368.0,New building,Каширская,3.0,Moscow,2.0,60.86,32.9,11.7,9.0,10,Cosmetic
20408777.0,New building,Каширская,3.0,Moscow,3.0,74.35,39.7,12.8,10.0,10,European-style renovation
20531455.0,New building,Каширская,3.0,Moscow,3.0,74.35,39.7,12.8,12.0,10,European-style renovation
17875983.0,New building,Каширская,3.0,Moscow,2.0,64.11,34.5,11.9,2.0,10,European-style renovation
23461719.0,New building,Каширская,3.0,Moscow,4.0,87.04,46.1,13.8,2.0,10,European-style renovation
18346013.0,New building,Каширская,3.0,Moscow,3.0,63.81,34.4,11.9,2.0,10,European-style renovation
18352402.0,New building,Каширская,3.0,Moscow,2.0,66.32,35.7,12.1,2.0,10,European-style renovation
13771712.0,New building,Каширская,3.0,Moscow,2.0,41.87,23.3,10.1,2.0,10,Cosmetic
18582598.0,New building,Каширская,3.0,Moscow,3.0,66.32,35.7,12.1,6.0,10,European-style renovation
18693457.0,New building,Каширская,3.0,Moscow,2.0,65.9,35.5,12.1,10.0,10,European-style renovation
19854733.0,New building,Каширская,3.0,Moscow,3.0,72.7,38.9,12.7,3.0,10,European-style renovation
20381067.0,New building,Каширская,3.0,Moscow,3.0,67.47,36.2,12.2,5.0,10,European-style renovation
15237023.0,New building,Каширская,3.0,Moscow,2.0,45.88,25.3,10.4,5.0,10,Cosmetic
17893466.0,New building,Каширская,3.0,Moscow,2.0,60.96,33.0,11.7,6.0,10,European-style renovation
15317359.0,New building,Каширская,3.0,Moscow,2.0,45.88,25.3,10.4,7.0,10,Cosmetic
20558378.0,New building,Каширская,3.0,Moscow,3.0,67.47,36.2,12.2,8.0,10,European-style renovation
21974811.0,New building,Каширская,3.0,Moscow,3.0,74.35,39.7,12.8,12.0,10,European-style renovation
17733203.0,New building,Каширская,3.0,Moscow,2.0,60.96,33.0,11.7,3.0,10,European-style renovation
17773928.0,New building,Каширская,3.0,Moscow,2.0,61.1,33.0,11.7,3.0,10,European-style renovation
18808329.0,New building,Каширская,3.0,Moscow,3.0,64.8,34.9,12.0,6.0,10,European-style renovation
13639887.0,New building,Каширская,3.0,Moscow,2.0,39.72,22.2,9.9,6.0,10,Cosmetic
18865612.0,New building,Каширская,3.0,Moscow,3.0,64.8,34.9,12.0,7.0,10,European-style renovation
18961683.0,New building,Каширская,3.0,Moscow,2.0,66.32,35.7,12.1,7.0,10,European-style renovation
18922896.0,New building,Каширская,3.0,Moscow,3.0,64.8,34.9,12.0,8.0,10,European-style renovation
18095131.0,New building,Каширская,3.0,Moscow,2.0,61.1,33.0,11.7,9.0,10,European-style renovation
18980179.0,New building,Каширская,3.0,Moscow,3.0,64.8,34.9,12.0,9.0,10,European-style renovation
16636914.0,New building,Каширская,3.0,Moscow,1.0,51.78,28.3,10.9,10.0,10,Cosmetic
